loc_id,time_stamp,num_of_people
14,2017-12-09 14,301.7566884033786
15,2017-12-09 14,499.5114614926316
16,2017-12-09 14,353.5687010178275
17,2017-12-09 14,770.3435113065023
18,2017-12-09 14,426.34325718538093
19,2017-12-09 14,430.99082396069315
20,2017-12-09 14,530.0950644705919
21,2017-12-09 14,560.4248266797443
22,2017-12-09 14,238.91844878742643
23,2017-12-09 14,334.1293463684241
24,2017-12-09 14,702.025217968132
25,2017-12-09 14,809.2198550867888
26,2017-12-09 14,411.5931009512477
27,2017-12-09 14,311.35629882506976
28,2017-12-09 14,606.5474617973823
29,2017-12-09 14,1047.6827145687412
30,2017-12-09 14,572.1798706175844
31,2017-12-09 14,1017.338821740872
32,2017-12-09 14,371.691171564403
33,2017-12-09 14,326.4629415235271
1,2017-12-09 15,499.95642318660117
2,2017-12-09 15,418.3763608153497
3,2017-12-09 15,915.1678250309732
4,2017-12-09 15,424.9439398939613
5,2017-12-09 15,484.6904186373149
6,2017-12-09 15,570.4701985584325
7,2017-12-09 15,259.6611334538161
8,2017-12-09 15,1967.7256530184804
9,2017-12-09 15,236.36825395391003
10,2017-12-09 15,1093.6937932842693
11,2017-12-09 15,458.691248316474
12,2017-12-09 15,1862.187420862672
13,2017-12-09 15,298.5024835435148
14,2017-12-09 15,297.99159608037735
15,2017-12-09 15,462.5698365665661
16,2017-12-09 15,384.5928265216796
17,2017-12-09 15,721.3138473955951
18,2017-12-09 15,386.7796346745876
19,2017-12-09 15,407.7485599722796
20,2017-12-09 15,508.8945380179547
21,2017-12-09 15,506.4148270456715
22,2017-12-09 15,249.05716165048614
23,2017-12-09 15,349.03005291529985
24,2017-12-09 15,665.4521627418713
25,2017-12-09 15,720.219908023166
26,2017-12-09 15,398.0118004427243
27,2017-12-09 15,334.86228214461704
28,2017-12-09 15,560.4641730026547
29,2017-12-09 15,1026.60802852268
30,2017-12-09 15,497.36484670645996
31,2017-12-09 15,983.2589550713482
32,2017-12-09 15,370.7632066510428
33,2017-12-09 15,349.01609097976774
1,2017-12-09 16,537.7978733535684
2,2017-12-09 16,441.6202382362121
3,2017-12-09 16,980.1953963507901
4,2017-12-09 16,428.073161755382
5,2017-12-09 16,505.75997814503467
6,2017-12-09 16,561.2497606608747
7,2017-12-09 16,260.5366441488327
8,2017-12-09 16,2169.3419755816144
9,2017-12-09 16,239.51906408162543
10,2017-12-09 16,1273.9939625869063
11,2017-12-09 16,465.0621652573029
12,2017-12-09 16,2062.8850461203083
13,2017-12-09 16,315.7373666494666
14,2017-12-09 16,315.58613500560534
15,2017-12-09 16,457.1608972439558
16,2017-12-09 16,384.2890292536973
17,2017-12-09 16,744.2823509438847
18,2017-12-09 16,399.6276374652431
19,2017-12-09 16,413.1728189223536
20,2017-12-09 16,508.8803807394796
21,2017-12-09 16,520.7877568800307
22,2017-12-09 16,234.89405696498022
23,2017-12-09 16,347.17287413750194
24,2017-12-09 16,677.5445252780721
25,2017-12-09 16,778.4379048529183
26,2017-12-09 16,435.64105028150016
27,2017-12-09 16,346.4098686707814
28,2017-12-09 16,582.5517482374034
29,2017-12-09 16,1194.6235109259414
30,2017-12-09 16,544.0925908182207
31,2017-12-09 16,1000.7000260649469
32,2017-12-09 16,385.14376709311887
33,2017-12-09 16,359.0797539276496
1,2017-12-09 17,727.1032917642931
2,2017-12-09 17,728.9611838620392
3,2017-12-09 17,1681.8845387417673
4,2017-12-09 17,696.0640857671885
5,2017-12-09 17,659.6094470722844
6,2017-12-09 17,963.5995204556289
7,2017-12-09 17,387.04581623804813
8,2017-12-09 17,4675.202896407394
9,2017-12-09 17,282.7179532461844
10,2017-12-09 17,2707.4848800166906
11,2017-12-09 17,763.5438721710261
12,2017-12-09 17,4550.081179434402
13,2017-12-09 17,438.7498704814498
14,2017-12-09 17,361.3012082553745
15,2017-12-09 17,583.5603532959175
16,2017-12-09 17,473.09531089171503
17,2017-12-09 17,1154.1755328157342
18,2017-12-09 17,460.07744136970643
19,2017-12-09 17,672.3312938354234
20,2017-12-09 17,750.8188139524975
21,2017-12-09 17,867.2328088334491
22,2017-12-09 17,231.27857844765447
23,2017-12-09 17,496.65512400650766
24,2017-12-09 17,874.2891548869416
25,2017-12-09 17,1237.1235156262678
26,2017-12-09 17,676.469105533336
27,2017-12-09 17,424.1794196037032
28,2017-12-09 17,937.9208510996514
29,2017-12-09 17,2731.342086545506
30,2017-12-09 17,750.9979360020283
31,2017-12-09 17,1675.476910546739
32,2017-12-09 17,635.9202317801778
33,2017-12-09 17,457.98832457853626
1,2017-12-09 18,769.2420366512071
2,2017-12-09 18,752.5654804784758
3,2017-12-09 18,1619.825921956024
4,2017-12-09 18,758.2109555225916
5,2017-12-09 18,720.3484230008969
6,2017-12-09 18,1094.472083766992
7,2017-12-09 18,424.5384427485209
8,2017-12-09 18,4558.795345536672
9,2017-12-09 18,312.1473285633829
10,2017-12-09 18,2199.1316694641605
11,2017-12-09 18,754.9845621826107
12,2017-12-09 18,4432.59847856368
13,2017-12-09 18,471.9557277948454
14,2017-12-09 18,353.0408979170868
15,2017-12-09 18,554.3356252444937
16,2017-12-09 18,375.9312121824268
17,2017-12-09 18,1226.7550381903181
18,2017-12-09 18,462.88140345995896
19,2017-12-09 18,690.5686566810248
20,2017-12-09 18,740.4144400692448
21,2017-12-09 18,921.0823888421758
22,2017-12-09 18,206.8479414261883
23,2017-12-09 18,440.6243388166374
24,2017-12-09 18,779.4159095430762
25,2017-12-09 18,1288.835609371251
26,2017-12-09 18,639.9124948518838
27,2017-12-09 18,381.4190721451473
28,2017-12-09 18,1009.5925742079368
29,2017-12-09 18,2278.4690734613023
30,2017-12-09 18,752.0848845089479
31,2017-12-09 18,1643.2282095957967
32,2017-12-09 18,632.9505316247573
33,2017-12-09 18,381.9899155348089
1,2017-12-09 19,597.6103912267915
2,2017-12-09 19,585.4925079596921
3,2017-12-09 19,1135.7297775136587
4,2017-12-09 19,507.0754000240518
5,2017-12-09 19,525.2480763723444
6,2017-12-09 19,813.4794526561657
7,2017-12-09 19,375.54090744834195
8,2017-12-09 19,3034.485833351252
9,2017-12-09 19,280.21141493008065
10,2017-12-09 19,1273.377045534339
11,2017-12-09 19,572.2261070387856
12,2017-12-09 19,3023.998689357222
13,2017-12-09 19,360.9043079314547
14,2017-12-09 19,312.4587844121994
15,2017-12-09 19,418.77915827868844
16,2017-12-09 19,268.3188388579733
17,2017-12-09 19,907.7304493461907
18,2017-12-09 19,402.21842035916245
19,2017-12-09 19,527.2328753978875
20,2017-12-09 19,582.1403263328889
21,2017-12-09 19,696.2939785908039
22,2017-12-09 19,172.57506316071184
23,2017-12-09 19,323.4166980589554
24,2017-12-09 19,541.2961286031459
25,2017-12-09 19,932.2775974727053
26,2017-12-09 19,467.24538667153513
27,2017-12-09 19,278.2533693187805
28,2017-12-09 19,752.2146450277555
29,2017-12-09 19,1365.535953919683
30,2017-12-09 19,651.2092039109843
31,2017-12-09 19,1169.9425822876674
32,2017-12-09 19,476.75252237291994
33,2017-12-09 19,281.28022833782103
1,2017-12-09 20,500.2498945981771
2,2017-12-09 20,431.0338064941309
3,2017-12-09 20,830.1261063555875
4,2017-12-09 20,452.5270214873145
5,2017-12-09 20,477.5117716794321
6,2017-12-09 20,613.0595685004739
7,2017-12-09 20,285.46113190527524
8,2017-12-09 20,2112.4458656215957
9,2017-12-09 20,247.8122705361564
10,2017-12-09 20,866.541267189415
11,2017-12-09 20,463.9959008925369
12,2017-12-09 20,1997.1849706846328
13,2017-12-09 20,338.6086432772053
14,2017-12-09 20,266.43100513575143
15,2017-12-09 20,394.1049708785339
16,2017-12-09 20,286.3937160351795
17,2017-12-09 20,745.0219971026806
18,2017-12-09 20,369.3408591889919
19,2017-12-09 20,396.87274791502
20,2017-12-09 20,458.61065355560675
21,2017-12-09 20,539.5915793715271
22,2017-12-09 20,210.3416561716976
23,2017-12-09 20,341.3190980253154
24,2017-12-09 20,493.43353652862754
25,2017-12-09 20,764.9415179782804
26,2017-12-09 20,416.1364928229223
27,2017-12-09 20,283.2182762336686
28,2017-12-09 20,590.697806367237
29,2017-12-09 20,947.4191482464516
30,2017-12-09 20,528.8357898578377
31,2017-12-09 20,865.2168817283994
32,2017-12-09 20,361.90309638333736
33,2017-12-09 20,303.4520027413613
1,2017-12-09 21,516.1262995082014
2,2017-12-09 21,511.09807274591424
3,2017-12-09 21,815.0572325260944
4,2017-12-09 21,457.350731457306
5,2017-12-09 21,478.09179022429265
6,2017-12-09 21,640.9793065560123
7,2017-12-09 21,264.1552149300136
8,2017-12-09 21,1900.1596086652985
9,2017-12-09 21,234.7232913895699
10,2017-12-09 21,673.33724428352
11,2017-12-09 21,510.6063794477584
12,2017-12-09 21,1716.9051599149516
13,2017-12-09 21,344.7553991350352
14,2017-12-09 21,233.98059860956346
15,2017-12-09 21,380.11712402789067
16,2017-12-09 21,242.51876815672847
17,2017-12-09 21,741.6173790925604
18,2017-12-09 21,406.7317031152834
19,2017-12-09 21,469.894710972585
20,2017-12-09 21,453.8343725848433
21,2017-12-09 21,540.9831017421552
22,2017-12-09 21,199.71797042588497
23,2017-12-09 21,426.0102941521437
24,2017-12-09 21,414.29388342256743
25,2017-12-09 21,761.0271256111948
26,2017-12-09 21,413.94665450689746
27,2017-12-09 21,246.51201376793995
28,2017-12-09 21,609.0488063489255
29,2017-12-09 21,752.3660219501812
30,2017-12-09 21,537.9507864958347
31,2017-12-09 21,827.1628566468385
32,2017-12-09 21,333.78733243156955
33,2017-12-09 21,258.64377156443504
1,2017-12-09 22,547.027313307766
2,2017-12-09 22,610.5897195531859
3,2017-12-09 22,885.4723406225498
4,2017-12-09 22,518.2828500487847
5,2017-12-09 22,524.7873336777966
6,2017-12-09 22,694.8904558486545
7,2017-12-09 22,257.20883360999767
8,2017-12-09 22,1847.6117412600902
9,2017-12-09 22,234.4110758589843
10,2017-12-09 22,387.1191066953189
11,2017-12-09 22,611.576028662708
12,2017-12-09 22,1710.8212530726655
13,2017-12-09 22,336.09368840833235
14,2017-12-09 22,227.29062299515914
15,2017-12-09 22,409.3661408556379
16,2017-12-09 22,243.99047313005946
17,2017-12-09 22,813.5191360790755
18,2017-12-09 22,512.7238810102237
19,2017-12-09 22,550.1350160774339
20,2017-12-09 22,509.8898833645799
21,2017-12-09 22,616.6400597194909
22,2017-12-09 22,183.58965257528203
23,2017-12-09 22,445.9404589616073
24,2017-12-09 22,433.8628640376696
25,2017-12-09 22,775.0760899961872
26,2017-12-09 22,393.8544105352743
27,2017-12-09 22,247.27408396261927
28,2017-12-09 22,677.7448669639396
29,2017-12-09 22,551.1233009358103
30,2017-12-09 22,635.471043840512
31,2017-12-09 22,920.2717231904561
32,2017-12-09 22,371.8309562350604
33,2017-12-09 22,262.38997725008437
1,2017-12-09 23,384.40861966056605
2,2017-12-09 23,504.50759886495973
3,2017-12-09 23,394.8614011817961
4,2017-12-09 23,394.5314992945864
5,2017-12-09 23,349.93104064580086
6,2017-12-09 23,482.4517884588781
7,2017-12-09 23,190.7224002762119
8,2017-12-09 23,620.9501006624396
9,2017-12-09 23,216.41169792513625
10,2017-12-09 23,162.75935736681203
11,2017-12-09 23,452.672906541879
12,2017-12-09 23,580.4089174094136
13,2017-12-09 23,196.3880209343652
14,2017-12-09 23,89.04782228579663
15,2017-12-09 23,137.32252460260088
16,2017-12-09 23,64.77043721636414
17,2017-12-09 23,531.5897179059057
18,2017-12-09 23,412.4415900667551
19,2017-12-09 23,379.01506515756074
20,2017-12-09 23,197.7707073747664
21,2017-12-09 23,416.16363867385746
22,2017-12-09 23,32.62383179612537
23,2017-12-09 23,325.22105449521894
24,2017-12-09 23,138.22147161760182
25,2017-12-09 23,305.6754361276462
26,2017-12-09 23,185.31497682716548
27,2017-12-09 23,55.3559970758508
28,2017-12-09 23,443.40703907795034
29,2017-12-09 23,251.34764322512788
30,2017-12-09 23,473.99187164424177
31,2017-12-09 23,386.05720314459086
32,2017-12-09 23,158.77862204243058
33,2017-12-09 23,60.873871942070394
1,2017-12-10 00,412.8855064028354
2,2017-12-10 00,579.0866300805158
3,2017-12-10 00,99.60734298688982
4,2017-12-10 00,185.0082959873485
5,2017-12-10 00,256.6380875523337
6,2017-12-10 00,327.174913799145
7,2017-12-10 00,163.80774321959828
8,2017-12-10 00,102.49315110304312
9,2017-12-10 00,278.5056626708363
10,2017-12-10 00,41.65945772074987
11,2017-12-10 00,343.2370908660288
12,2017-12-10 00,91.58746754016684
13,2017-12-10 00,57.630902560875825
14,2017-12-10 00,42.629969212574814
15,2017-12-10 00,25.433447097919412
16,2017-12-10 00,12.210770067224722
17,2017-12-10 00,317.67738791044076
18,2017-12-10 00,421.21009444067533
19,2017-12-10 00,310.897479584121
20,2017-12-10 00,39.534211960241535
21,2017-12-10 00,309.4492495456569
22,2017-12-10 00,8.68765921560466
23,2017-12-10 00,337.29413037407886
24,2017-12-10 00,16.763517733865587
25,2017-12-10 00,274.53548053234636
26,2017-12-10 00,46.44730340149627
27,2017-12-10 00,19.882750773484425
28,2017-12-10 00,214.66218734852578
29,2017-12-10 00,43.013646601675106
30,2017-12-10 00,373.83540099112156
31,2017-12-10 00,191.7417919994718
32,2017-12-10 00,26.805272464703094
33,2017-12-10 00,24.43540323113048
1,2017-12-10 01,449.23856717235594
2,2017-12-10 01,643.7093151331379
3,2017-12-10 01,90.20838976686531
4,2017-12-10 01,152.07708867920465
5,2017-12-10 01,214.36059360914993
6,2017-12-10 01,270.0064872354941
7,2017-12-10 01,138.84586928647192
8,2017-12-10 01,60.04974177699471
9,2017-12-10 01,267.56826951238
10,2017-12-10 01,14.840244392492847
11,2017-12-10 01,290.5251000078823
12,2017-12-10 01,46.06447985405007
13,2017-12-10 01,32.08452573924126
14,2017-12-10 01,39.30830222433875
15,2017-12-10 01,20.079313396254193
16,2017-12-10 01,7.813598405332
17,2017-12-10 01,258.51292867854363
18,2017-12-10 01,387.2528480640642
19,2017-12-10 01,252.75394072304124
20,2017-12-10 01,30.4362769557237
21,2017-12-10 01,381.67184076260844
22,2017-12-10 01,14.031160297605293
23,2017-12-10 01,330.0303016780103
24,2017-12-10 01,15.611890344900374
25,2017-12-10 01,384.7726188086473
26,2017-12-10 01,31.19277051208133
27,2017-12-10 01,21.078336969925594
28,2017-12-10 01,186.0592416413735
29,2017-12-10 01,9.889798240744273
30,2017-12-10 01,370.61445447120957
31,2017-12-10 01,173.57511998117064
32,2017-12-10 01,22.175060773797092
33,2017-12-10 01,25.87346756347459
1,2017-12-10 02,375.19753386029186
2,2017-12-10 02,652.6272747836344
3,2017-12-10 02,73.03192296782639
4,2017-12-10 02,102.418246652214
5,2017-12-10 02,170.41744132947966
6,2017-12-10 02,176.52706956232404
7,2017-12-10 02,82.9251081612893
8,2017-12-10 02,45.635875841408435
9,2017-12-10 02,212.3018364835122
10,2017-12-10 02,4.844966909488336
11,2017-12-10 02,193.4057711761509
12,2017-12-10 02,31.126738931930607
13,2017-12-10 02,20.512113761582185
14,2017-12-10 02,33.30108039940159
15,2017-12-10 02,15.237061323242418
16,2017-12-10 02,1.2256970635628743
17,2017-12-10 02,136.67296811086266
18,2017-12-10 02,293.99471209612096
19,2017-12-10 02,213.91462277938012
20,2017-12-10 02,9.172636572525246
21,2017-12-10 02,296.0812707986226
22,2017-12-10 02,1.0551735509228601
23,2017-12-10 02,322.40178168775566
24,2017-12-10 02,9.37037237696966
25,2017-12-10 02,337.9833878739596
26,2017-12-10 02,14.37749912981182
27,2017-12-10 02,10.145736483144004
28,2017-12-10 02,76.57153116580707
29,2017-12-10 02,0.0
30,2017-12-10 02,342.1073857755107
31,2017-12-10 02,108.7933080860877
32,2017-12-10 02,9.936694424825477
33,2017-12-10 02,17.01167894218238
1,2017-12-10 03,361.6970373448927
2,2017-12-10 03,663.955355676675
3,2017-12-10 03,71.91919162969846
4,2017-12-10 03,98.98002820774181
5,2017-12-10 03,165.8086648559042
6,2017-12-10 03,174.4245176076892
7,2017-12-10 03,81.86949908996299
8,2017-12-10 03,44.83217800092258
9,2017-12-10 03,168.3508765270744
10,2017-12-10 03,5.5505903475699325
11,2017-12-10 03,192.3630217357051
12,2017-12-10 03,30.318301958454825
13,2017-12-10 03,20.806962899981933
14,2017-12-10 03,34.53216071384941
15,2017-12-10 03,15.084420525199093
16,2017-12-10 03,3.871697424015248
17,2017-12-10 03,130.8177450384113
18,2017-12-10 03,287.8326039832985
19,2017-12-10 03,209.10366298662683
20,2017-12-10 03,12.983249710825113
21,2017-12-10 03,291.6633891509375
22,2017-12-10 03,4.723328081380773
23,2017-12-10 03,350.1353016012647
24,2017-12-10 03,9.646125790037676
25,2017-12-10 03,338.2991796181916
26,2017-12-10 03,16.66631900231649
27,2017-12-10 03,11.283902836882097
28,2017-12-10 03,75.68204776151414
29,2017-12-10 03,0.0
30,2017-12-10 03,335.52164389914486
31,2017-12-10 03,88.54587261315393
32,2017-12-10 03,10.661983416241299
33,2017-12-10 03,18.149143624956146
1,2017-12-10 04,358.20348992495514
2,2017-12-10 04,738.7048049326056
3,2017-12-10 04,77.76915019572772
4,2017-12-10 04,104.05724603659093
5,2017-12-10 04,171.91042767570354
6,2017-12-10 04,186.49442256274085
7,2017-12-10 04,82.79094739638174
8,2017-12-10 04,55.06776864605835
9,2017-12-10 04,147.79499526278497
10,2017-12-10 04,12.840739488230607
11,2017-12-10 04,203.11085086883867
12,2017-12-10 04,40.77592722982327
13,2017-12-10 04,25.17378771457251
14,2017-12-10 04,39.50860106255671
15,2017-12-10 04,19.67268547388889
16,2017-12-10 04,8.645070262676377
17,2017-12-10 04,139.10095494083944
18,2017-12-10 04,300.0444539307666
19,2017-12-10 04,218.6553212866257
20,2017-12-10 04,22.80644439059573
21,2017-12-10 04,307.0914151406
22,2017-12-10 04,12.257708732045081
23,2017-12-10 04,369.6265549397298
24,2017-12-10 04,15.7521821488625
25,2017-12-10 04,352.29667511219554
26,2017-12-10 04,24.858114700294955
27,2017-12-10 04,17.731432064651823
28,2017-12-10 04,83.24564770045387
29,2017-12-10 04,8.35456663539756
30,2017-12-10 04,356.4044805574589
31,2017-12-10 04,89.40369863700037
32,2017-12-10 04,16.631451862849666
33,2017-12-10 04,25.180449887531807
1,2017-12-10 05,371.66565363026325
2,2017-12-10 05,788.5736848910722
3,2017-12-10 05,85.29487771022565
4,2017-12-10 05,108.78162111143013
5,2017-12-10 05,178.29558116873994
6,2017-12-10 05,211.04683824083247
7,2017-12-10 05,89.48107766293919
8,2017-12-10 05,102.4067879259641
9,2017-12-10 05,149.2287377854433
10,2017-12-10 05,31.64216905914465
11,2017-12-10 05,219.35140857387802
12,2017-12-10 05,87.91712862562979
13,2017-12-10 05,33.64668584787506
14,2017-12-10 05,44.2112816190415
15,2017-12-10 05,27.649210660555923
16,2017-12-10 05,12.101838217681202
17,2017-12-10 05,162.2017099554157
18,2017-12-10 05,314.771448595592
19,2017-12-10 05,228.8386344211002
20,2017-12-10 05,30.78232038011172
21,2017-12-10 05,321.64861334947886
22,2017-12-10 05,11.51051125551199
23,2017-12-10 05,373.1030714673542
24,2017-12-10 05,19.89015956498088
25,2017-12-10 05,350.7945269320047
26,2017-12-10 05,35.089076553878535
27,2017-12-10 05,23.81829934011685
28,2017-12-10 05,120.98743761002069
29,2017-12-10 05,34.15434498312358
30,2017-12-10 05,363.21371134750393
31,2017-12-10 05,93.85125167700588
32,2017-12-10 05,23.05257850713791
33,2017-12-10 05,30.46846211952696
1,2017-12-10 06,349.9431650658922
2,2017-12-10 06,630.3591027816922
3,2017-12-10 06,140.25474466884492
4,2017-12-10 06,141.95043974488308
5,2017-12-10 06,198.90504722627637
6,2017-12-10 06,239.46670388335423
7,2017-12-10 06,109.25468141506092
8,2017-12-10 06,349.197941779267
9,2017-12-10 06,135.72298427133086
10,2017-12-10 06,121.17241087434665
11,2017-12-10 06,260.4850057223948
12,2017-12-10 06,361.1306041449452
13,2017-12-10 06,61.24278217909627
14,2017-12-10 06,65.4022355101749
15,2017-12-10 06,59.81674332930703
16,2017-12-10 06,37.453363032367534
17,2017-12-10 06,231.93573700627337
18,2017-12-10 06,337.77158737931825
19,2017-12-10 06,277.1302049648038
20,2017-12-10 06,39.528964157005575
21,2017-12-10 06,319.75339524903444
22,2017-12-10 06,11.767527244234083
23,2017-12-10 06,326.12798542406443
24,2017-12-10 06,70.17831265876035
25,2017-12-10 06,287.4094559574622
26,2017-12-10 06,67.49665921316804
27,2017-12-10 06,44.896235014599085
28,2017-12-10 06,184.73689970240798
29,2017-12-10 06,153.71540850274081
30,2017-12-10 06,380.7519869870623
31,2017-12-10 06,154.0489419367952
32,2017-12-10 06,50.833906969440584
33,2017-12-10 06,57.12554434532993
1,2017-12-10 07,374.6846574813511
2,2017-12-10 07,428.0931368520271
3,2017-12-10 07,397.41096091058563
4,2017-12-10 07,178.68236926596745
5,2017-12-10 07,242.07832303341635
6,2017-12-10 07,336.36658069451823
7,2017-12-10 07,118.34369599471853
8,2017-12-10 07,1283.5651501754603
9,2017-12-10 07,125.2887571988077
10,2017-12-10 07,477.00466122623413
11,2017-12-10 07,329.50367158867687
12,2017-12-10 07,1337.523704435943
13,2017-12-10 07,140.62303030933862
14,2017-12-10 07,133.85801343947162
15,2017-12-10 07,215.89918905012183
16,2017-12-10 07,124.53231754139185
17,2017-12-10 07,353.8486726259608
18,2017-12-10 07,355.2850572587943
19,2017-12-10 07,334.289571815138
20,2017-12-10 07,118.35715394508016
21,2017-12-10 07,279.4810477071533
22,2017-12-10 07,82.81676370757472
23,2017-12-10 07,260.0924302987077
24,2017-12-10 07,216.06668954889702
25,2017-12-10 07,276.1933309745791
26,2017-12-10 07,178.2061288258103
27,2017-12-10 07,98.79600952607117
28,2017-12-10 07,279.0427635469342
29,2017-12-10 07,590.1698092346398
30,2017-12-10 07,424.36436891186514
31,2017-12-10 07,404.0044072529328
32,2017-12-10 07,134.86453278376274
33,2017-12-10 07,122.58311823574383
1,2017-12-10 08,518.5205227118186
2,2017-12-10 08,449.5506535448443
3,2017-12-10 08,745.0161939760969
4,2017-12-10 08,341.6222848437566
5,2017-12-10 08,419.0852317881652
6,2017-12-10 08,509.2171103801015
7,2017-12-10 08,222.72048067422818
8,2017-12-10 08,2336.195255460971
9,2017-12-10 08,202.04873188683632
10,2017-12-10 08,1096.9360361810132
11,2017-12-10 08,416.51727837666886
12,2017-12-10 08,2440.7372432298152
13,2017-12-10 08,266.4672358741763
14,2017-12-10 08,279.92470113811504
15,2017-12-10 08,383.60204776654825
16,2017-12-10 08,239.89925823793317
17,2017-12-10 08,661.0063749317535
18,2017-12-10 08,441.19001704437574
19,2017-12-10 08,389.49220292984705
20,2017-12-10 08,359.4596645983313
21,2017-12-10 08,459.8981695374506
22,2017-12-10 08,144.70433580419132
23,2017-12-10 08,263.7451753978761
24,2017-12-10 08,583.905554194763
25,2017-12-10 08,579.7830023580548
26,2017-12-10 08,323.48739332509365
27,2017-12-10 08,237.62827830069443
28,2017-12-10 08,505.18669379738634
29,2017-12-10 08,1267.2758577165043
30,2017-12-10 08,572.427720186139
31,2017-12-10 08,765.2084354299338
32,2017-12-10 08,285.05731462904566
33,2017-12-10 08,265.7353805496303
1,2017-12-10 09,557.3286852506078
2,2017-12-10 09,468.4305934666084
3,2017-12-10 09,857.6933227494942
4,2017-12-10 09,422.5084032065369
5,2017-12-10 09,491.42661867798483
6,2017-12-10 09,563.7727045337137
7,2017-12-10 09,267.0629584552333
8,2017-12-10 09,2372.3686746605954
9,2017-12-10 09,239.11183026019404
10,2017-12-10 09,1032.5146029880348
11,2017-12-10 09,460.3213396850099
12,2017-12-10 09,2465.4694199893593
13,2017-12-10 09,301.56546477720406
14,2017-12-10 09,320.94436531892944
15,2017-12-10 09,459.12266478675895
16,2017-12-10 09,322.2352997778934
17,2017-12-10 09,739.817179418086
18,2017-12-10 09,458.88966076720686
19,2017-12-10 09,405.03239925360367
20,2017-12-10 09,546.6961220481826
21,2017-12-10 09,546.3539591605203
22,2017-12-10 09,177.00629445994844
23,2017-12-10 09,312.1022217405217
24,2017-12-10 09,745.6776638501167
25,2017-12-10 09,692.3373361681013
26,2017-12-10 09,356.47323025874834
27,2017-12-10 09,301.2077456337764
28,2017-12-10 09,576.80922324998
29,2017-12-10 09,1146.4564363718
30,2017-12-10 09,596.5771384647851
31,2017-12-10 09,854.2801246083577
32,2017-12-10 09,340.6941294225784
33,2017-12-10 09,360.5670369957974
1,2017-12-10 10,499.8935032145106
2,2017-12-10 10,419.6710601152611
3,2017-12-10 10,865.000248245782
4,2017-12-10 10,379.659102514697
5,2017-12-10 10,454.00319580653684
6,2017-12-10 10,525.2121979871793
7,2017-12-10 10,254.9510164482391
8,2017-12-10 10,2149.6433423320696
9,2017-12-10 10,233.25762389535058
10,2017-12-10 10,983.9597334776815
11,2017-12-10 10,428.63260764604354
12,2017-12-10 10,2124.1417148250207
13,2017-12-10 10,299.20366090799223
14,2017-12-10 10,312.6126208954043
15,2017-12-10 10,451.6570614752594
16,2017-12-10 10,318.92002827831374
17,2017-12-10 10,726.6218304799391
18,2017-12-10 10,394.81289531750303
19,2017-12-10 10,363.3581912604734
20,2017-12-10 10,533.8454091989016
21,2017-12-10 10,516.2509924837265
22,2017-12-10 10,180.11435943860477
23,2017-12-10 10,310.17978451676265
24,2017-12-10 10,754.7670514183708
25,2017-12-10 10,698.948129710172
26,2017-12-10 10,369.28706354777125
27,2017-12-10 10,317.1125099080987
28,2017-12-10 10,552.3037316333728
29,2017-12-10 10,999.7003380243843
30,2017-12-10 10,536.3063126091055
31,2017-12-10 10,887.4450722021218
32,2017-12-10 10,336.3944092931539
33,2017-12-10 10,356.6772223961934
1,2017-12-10 11,755.3074238140655
2,2017-12-10 11,761.2250318980198
3,2017-12-10 11,1704.3203022351754
4,2017-12-10 11,748.1659964296729
5,2017-12-10 11,713.2007951112519
6,2017-12-10 11,1048.3344907646929
7,2017-12-10 11,408.9220970197091
8,2017-12-10 11,4619.791636727844
9,2017-12-10 11,291.89752467192454
10,2017-12-10 11,2577.5864620451466
11,2017-12-10 11,734.063536608491
12,2017-12-10 11,4708.296340087718
13,2017-12-10 11,513.7448179141261
14,2017-12-10 11,390.93159996962385
15,2017-12-10 11,614.0021060345509
16,2017-12-10 11,439.6024771213163
17,2017-12-10 11,1316.7019970935062
18,2017-12-10 11,466.247819333095
19,2017-12-10 11,674.2025156296374
20,2017-12-10 11,802.3658043165619
21,2017-12-10 11,967.4419447172024
22,2017-12-10 11,254.73587381132955
23,2017-12-10 11,479.25000745483214
24,2017-12-10 11,992.8670426050039
25,2017-12-10 11,1289.0038340647588
26,2017-12-10 11,673.9825304762229
27,2017-12-10 11,406.5953084773561
28,2017-12-10 11,1098.1051851667157
29,2017-12-10 11,2679.9111684107097
30,2017-12-10 11,755.6214681475236
31,2017-12-10 11,1714.681779164126
32,2017-12-10 11,658.3053216188905
33,2017-12-10 11,439.31578433717567
1,2017-12-10 12,968.2770319107588
2,2017-12-10 12,978.11338699644
3,2017-12-10 12,1990.5180737986998
4,2017-12-10 12,951.6066404082351
5,2017-12-10 12,886.9434069152929
6,2017-12-10 12,1323.9930059124338
7,2017-12-10 12,502.35980270638436
8,2017-12-10 12,5853.000483439516
9,2017-12-10 12,371.41467216745417
10,2017-12-10 12,3173.51497403794
11,2017-12-10 12,894.9372699035106
12,2017-12-10 12,5889.155323084919
13,2017-12-10 12,563.7347875027474
14,2017-12-10 12,472.9125137220761
15,2017-12-10 12,617.6606372650048
16,2017-12-10 12,479.5428674804406
17,2017-12-10 12,1545.4910587816148
18,2017-12-10 12,530.4072790611554
19,2017-12-10 12,844.6277889544524
20,2017-12-10 12,859.6029981277774
21,2017-12-10 12,1263.882226688629
22,2017-12-10 12,276.997618610713
